Latitude,Longitude,Total Deaths,Total Damages ('000 US$),Dis Mag Value
0,0,0.0,0.0,0.0
0,0,12.0,0.0,0.0
0,0,500.0,0.0,0.0
0,0,14204.0,498535.0,0.0
0,0,2.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,120.0,52000.0,0.0
0,0,0.0,0.0,0.0
0,0,5.0,1000000.0,0.0
0,0,54.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,17.0,0.0,0.0
0,0,129.0,0.0,0.0
0,0,1000.0,0.0,0.0
0,0,30.0,0.0,0.0
0,0,111.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,26.0,0.0,0.0
0,0,4.0,0.0,0.0
0,0,6.0,0.0,0.0
0,0,2.0,330000.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,25000.0,0.0
0,0,9.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,3.0,0.0,0.0
40.739,23.229,50.0,250000.0,6.0
0,0,82.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,41.0,0.0,0.0
0,0,21.0,0.0,0.0
0,0,26.0,0.0,0.0
0,0,500.0,0.0,0.0
0,0,100.0,0.0,0.0
0,0,150.0,0.0,0.0
0,0,45.0,0.0,0.0
0,0,48.0,0.0,0.0
0,0,6000.0,30000.0,220.0
33,0,30.0,0.0,0.0
0,0,300.0,0.0,0.0
0,0,30.0,0.0,0.0
40.5,142.5,18.0,0.0,8.0
0,0,200000.0,0.0,0.0
0,0,125.0,0.0,0.0
0,0,600.0,0.0,0.0
0,0,30000.0,0.0,0.0
40.8,72.3,4562.0,0.0,6.0
0,0,65.0,0.0,0.0
0,0,0.0,0.0,0.0
39.09,42.3,3560.0,0.0,6.0
0,0,98.0,0.0,0.0
37.4,142.6,41.0,0.0,7.0
38.67,16.07,557.0,0.0,7.0
0,0,240.0,0.0,0.0
37.67,-122.48,700.0,524000.0,8.0
40.821,14.426,700.0,0.0,0.0
0,0,0.0,0.0,0.0
23.6,170.5,1258.0,0.0,7.0
0,0,164.0,0.0,177.0
0,0,134.0,0.0,209.0
18.2,-76.8,1200.0,30000.0,7.0
38.17,15.58,75000.0,116000.0,7.0
0,0,0.0,0.0,0.0
33.55,48.48,5000.0,0.0,8.0
0,0,53.0,0.0,0.0
35.34,-5.22,100.0,0.0,0.0
0,0,72.0,0.0,0.0
0,0,350.0,0.0,249.0
0,0,41.0,0.0,209.0
0,0,1379.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,85000.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,30.0,0.0,209.0
0,0,1335.0,0.0,0.0
0,0,1000.0,20000.0,0.0
40.41,27.15,923.0,0.0,8.0
0,0,142.0,0.0,0.0
0,0,1000.0,20000.0,0.0
0,0,0.0,10000.0,0.0
0,0,0.0,0.0,0.0
-14.2,-72.9,150.0,0.0,6.0
43.5,25.5,0.0,0.0,7.0
0,0,732.0,200000.0,0.0
39.2,139.8,94.0,0.0,7.0
0,0,140.0,20000.0,0.0
0,0,0.0,0.0,0.0
42.02,13.26,29980.0,60000.0,8.0
32.47,-115.33,6.0,1000.0,6.0
0,0,525.0,60000.0,249.0
0,0,57.0,0.0,0.0
0,0,4000.0,50000.0,0.0
0,0,2500000.0,0.0,0.0
8.29,124.4,100.0,0.0,8.0
18.06,-67.54,116.0,29000.0,8.0
0,0,6700.0,0.0,0.0
0,0,34.0,0.0,209.0
0,0,1000.0,100000.0,0.0
0,0,500.0,25000.0,249.0
44.3,10.3,1400.0,0.0,6.0
0,0,224.0,0.0,0.0
0,0,1200000.0,0.0,0.0
0,0,100.0,0.0,0.0
35.413,139.298,143000.0,600000.0,8.0
35.2,59.2,2200.0,0.0,6.0
0,0,4.0,0.0,0.0
0,0,200.0,0.0,0.0
0,0,3000.0,10000.0,0.0
0,0,6.0,0.0,0.0
0,0,100000.0,0.0,0.0
0,0,23.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,1000.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,739.0,18000.0,0.0
34.25 N,119.41 W,13.0,8000.0,6.0
0,0,144.0,0.0,0.0
0,0,2700.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,1000.0,0.0,0.0
0,0,25.0,0.0,209.0
0,0,243.0,73000.0,249.0
31.922,35.633,268.0,0.0,6.0
35.632,135.013,3022.0,40000.0,7.0
0,0,87.0,22000.0,0.0
0,0,36.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,82.0,0.0,0.0
0,0,300.0,50000.0,0.0
0,0,6.0,0.0,0.0
0,0,0.0,0.0,0.0
38.25 N,27.10 E,50.0,0.0,0.0
0,0,1836.0,25000.0,249.0
-41.55,172.25,17.0,0.0,8.0
37.8,57.8,3253.0,0.0,7.0
0,0,60.0,0.0,0.0
17.86,96.43,500.0,0.0,8.0
38.087,44.781,1360.0,0.0,7.0
40.922,15.377,1883.0,5000.0,6.0
35.05,139.129,259.0,0.0,7.0
18.233,96.298,36.0,0.0,7.0
0,0,0.0,0.0,0.0
13.2,-85.7,1000.0,15000.0,6.0
-39.659,176.42,256.0,25000.0,7.0
0,0,0.0,0.0,0.0
11.117,161.11,50.0,0.0,8.0
0,0,16.0,0.0,0.0
0,0,147.0,0.0,0.0
0,0,225.0,30000.0,0.0
0,0,332.0,0.0,0.0
0,0,40.0,0.0,0.0
33.62,117.97,116.0,38500.0,6.0
0,0,53.0,0.0,0.0
0,0,10.0,0.0,0.0
39.224,144.622,3000.0,0.0,8.0
0,0,13.0,3000.0,0.0
0,0,40.0,0.0,0.0
0,0,3006.0,50000.0,0.0
0,0,0.0,0.0,0.0
0,0,85.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,2000.0,0.0,0.0
29.5,66.8,60000.0,0.0,8.0
0,0,100.0,0.0,0.0
0,0,0.0,2000.0,0.0
24.3,124.3,3276.0,0.0,6.0
24.6,120.8,2746.0,0.0,7.0
0,0,2000.0,0.0,0.0
0,0,408.0,6000.0,249.0
0,0,1104.0,0.0,0.0
0,0,1000.0,0.0,0.0
0,0,73.0,0.0,0.0
0,0,517.0,0.0,0.0
0,0,455.0,21000.0,0.0
0,0,1193.0,0.0,0.0
0,0,40.0,0.0,0.0
0,0,111.0,0.0,0.0
0,0,231.0,0.0,0.0
0,0,506.0,0.0,0.0
0,0,933.0,0.0,0.0
0,0,21.0,0.0,0.0
0,0,305.0,0.0,0.0
39.508,33.872,149.0,0.0,7.0
0,0,200.0,0.0,0.0
0,0,600.0,306000.0,0.0
39.771,39.57,32962.0,20000.0,8.0
0,0,10.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,0.0,0.0,0.0
39.7,10.4,13.0,0.0,6.0
39.209,27.164,60.0,0.0,6.0
-10.5,-77,179.0,0.0,8.0
0,0,125.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,73.0,0.0,0.0
45.8,26.8,980.0,10000.0,7.0
0,0,1500.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
38.4,35.5,37.0,0.0,0.0
32.733,-115.5,9.0,33000.0,7.0
0,0,50.0,0.0,177.0
22.408,99.814,15.0,0.0,7.0
0,0,5000.0,0.0,0.0
40.87,36.732,3000.0,0.0,7.0
0,0,0.0,0.0,0.0
35.448,133.993,1400.0,0.0,7.0
0,0,990.0,0.0,0.0
0,0,0.0,0.0,0.0
-14.2,-71.5,200.0,0.0,5.0
40.916,33.562,4020.0,40000.0,8.0
33.682,36.204,1223.0,0.0,8.0
40.821,14.426,26.0,0.0,0.0
0,0,32.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
40.696,32.992,3959.0,0.0,8.0
39.502,26.596,27.0,0.0,7.0
0,0,390.0,100000.0,209.0
0,0,121.0,0.0,0.0
34.612,137.064,2306.0,0.0,7.0
24.927,63.601,4000.0,25000.0,8.0
0,0,0.0,80000.0,0.0
0,0,3746.0,400000.0,0.0
0,0,451.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
33.116,135.895,2000.0,0.0,8.0
53.492,-162.832,165.0,25000.0,9.0
-8.41,-77.535,1400.0,0.0,7.0
0,0,260.0,0.0,0.0
39.826,54.648,400.0,0.0,7.0
0,0,0.0,0.0,0.0
39.3,41.2,840.0,0.0,6.0
33.621,58.643,400.0,0.0,7.0
0,0,1930.0,0.0,0.0
0,0,2000.0,0.0,0.0
-10.973,-74.725,233.0,0.0,8.0
0,0,51.0,100000.0,249.0
0,0,0.0,30000.0,0.0
0,0,200.0,0.0,0.0
0,0,80.0,0.0,0.0
0,0,25.0,0.0,0.0
36.5,136,5131.0,1000000.0,7.0
0,0,868.0,0.0,0.0
0,0,2.0,0.0,0.0
10.5,122,72.0,3500.0,8.0
0,0,165.0,0.0,0.0
37.95,58.32,110000.0,25000.0,7.0
0,0,200.0,0.0,0.0
0,0,132.0,0.0,0.0
0,0,419.0,0.0,0.0
0,0,38.0,0.0,0.0
0,0,160.0,0.0,0.0
0,0,1000.0,0.0,0.0
0,0,1000.0,0.0,0.0
39.2,70.8,3500.0,0.0,7.0
0,0,12000.0,0.0,0.0
39,40.5,320.0,0.0,7.0
47.167,-122.617,8.0,25000.0,7.0
0,0,90.0,0.0,0.0
0,0,100.0,0.0,0.0
0,0,52.0,0.0,0.0
0,0,509.0,0.0,0.0
0,0,50.0,0.0,0.0
0,0,77.0,0.0,0.0
0,0,2900.0,0.0,0.0
-13.5,-72,83.0,0.0,6.0
0,0,130.0,0.0,0.0
0,0,84.0,0.0,0.0
0,0,0.0,0.0,0.0
13,-87.5,500.0,0.0,6.0
0,0,225.0,0.0,0.0
0,0,100.0,300000.0,0.0
0,0,63.0,0.0,0.0
0,0,154.0,56000.0,0.0
0,0,943.0,0.0,0.0
0,0,306.0,0.0,0.0
0,0,131.0,0.0,0.0
0,0,50.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,500.0,0.0,0.0
0,0,156.0,0.0,0.0
0,0,87.0,0.0,0.0
0,0,569.0,0.0,0.0
0,0,3000.0,0.0,0.0
13.3,-87.8,1100.0,23000.0,7.0
40.8,33.4,54.0,0.0,7.0
0,0,100.0,0.0,0.0
0,0,25.0,100000.0,0.0
0,0,44.0,0.0,0.0
42.084,143.899,33.0,0.0,8.0
0,0,350.0,0.0,0.0
0,0,29.0,0.0,0.0
0,0,176.0,0.0,0.0
0,0,100.0,0.0,0.0
0,0,40.0,0.0,0.0
0,0,19.0,0.0,0.0
0,0,995.0,50000.0,0.0
52.623,159.779,0.0,0.0,0.0
36.5,35.5,20.0,0.0,5.0
39.9,41.7,103.0,0.0,6.0
34.958,-118.998,12.0,60000.0,8.0
35.333,-118.917,2.0,10000.0,6.0
0,0,0.0,900.0,0.0
0,0,2000.0,300000.0,0.0
0,0,80.0,0.0,0.0
35.385,54.979,970.0,0.0,7.0
0,0,158.0,0.0,0.0
0,0,467.0,0.0,0.0
0,0,265.0,0.0,0.0
0,0,100.0,0.0,0.0
0,0,250.0,0.0,0.0
0,0,29.0,0.0,0.0
0,0,2566.0,0.0,0.0
0,0,1024.0,0.0,0.0
0,0,377.0,0.0,0.0
0,0,150.0,0.0,0.0
0,0,111.0,0.0,0.0
-3.552,-80.636,9.0,0.0,7.0
40.175,27.648,1200.0,3570.0,7.0
0,0,67.0,0.0,0.0
0,0,92.0,52000.0,0.0
0,0,2000.0,0.0,0.0
0,0,0.0,50000.0,0.0
0,0,297.0,0.0,0.0
0,0,1761.0,0.0,0.0
0,0,46.0,0.0,0.0
0,0,27.0,0.0,0.0
0,0,419.0,0.0,0.0
0,0,30.0,0.0,0.0
0,0,100.0,0.0,0.0
0,0,60.0,0.0,0.0
0,0,300.0,0.0,0.0
0,0,46.0,0.0,0.0
13,123.9,13.0,0.0,7.0
0,0,60.0,450000.0,0.0
0,0,95.0,281000.0,249.0
0,0,68.0,0.0,0.0
0,0,120.0,0.0,0.0
0,0,73.0,0.0,0.0
0,0,72.0,0.0,0.0
0,0,198.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,440.0,0.0,0.0
0,0,300.0,0.0,0.0
0,0,500.0,40000.0,0.0
0,0,1.0,0.0,0.0
7.674,124.081,400.0,5000.0,6.0
0,0,51.0,0.0,0.0
0,0,93.0,0.0,0.0
0,0,25.0,0.0,209.0
0,0,184.0,832000.0,152.0
0,0,107.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,100.0,0.0,0.0
0,0,50.0,0.0,0.0
27.407,54.462,350.0,0.0,6.0
0,0,1000.0,0.0,0.0
0,0,40.0,0.0,0.0
0,0,46.0,0.0,0.0
0,0,44.0,0.0,0.0
0,0,103.0,0.0,0.0
35.5,35.5,136.0,0.0,6.0
0,0,107.0,0.0,0.0
0,0,270.0,0.0,0.0
0,0,79.0,0.0,0.0
0,0,50.0,0.0,0.0
0,0,200.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,138.0,0.0,0.0
0,0,11.0,0.0,0.0
16.5,-99.1,160.0,25000.0,8.0
33.4,52.5,44.0,0.0,0.0
0,0,42.0,0.0,0.0
0,0,92.0,0.0,0.0
0,0,53.0,0.0,0.0
36100,52700,2500.0,15000.0,7.0
34.3,47.8,3000.0,5000.0,7.0
0,0,122.0,0.0,0.0
0,0,109.0,0.0,0.0
0,0,992.0,0.0,0.0
0,0,238.0,0.0,0.0
0,0,247.0,0.0,0.0
0,0,200.0,0.0,0.0
45.5,99.5,1200.0,0.0,8.0
0,0,75.0,0.0,0.0
0,0,89.0,0.0,0.0
-4.08,145.037,0.0,0.0,0.0
0,0,26.0,0.0,0.0
36.2,8.9,13.0,0.0,6.0
40.7,30.9,53.0,0.0,7.0
0,0,99.0,0.0,0.0
0,0,390.0,150000.0,249.0
0,0,0.0,0.0,0.0
0,0,5.0,0.0,0.0
34.4,47.9,191.0,0.0,7.0
0,0,681.0,0.0,0.0
0,0,1175.0,0.0,0.0
0,0,49.0,0.0,0.0
0,0,45.0,0.0,0.0
-16.5,-72,28.0,0.0,7.0
0,0,0.0,0.0,0.0
0,0,31.0,0.0,0.0
0,0,0.0,520000.0,0.0
44.712,-111.215,28.0,11000.0,7.0
0,0,17.0,0.0,0.0
0,0,104.0,0.0,0.0
0,0,500.0,0.0,0.0
0,0,5098.0,600000.0,0.0
0,0,139.0,0.0,0.0
0,0,27.0,0.0,0.0
0,0,41.0,0.0,0.0
0,0,432.0,0.0,0.0
0,0,62.0,0.0,0.0
18.22,-94.416,25.0,0.0,6.0
0,0,960.0,20000.0,0.0
0,0,2000.0,0.0,0.0
0,0,1.0,700.0,0.0
0,0,0.0,1500.0,0.0
0,0,48.0,0.0,0.0
0,0,100.0,0.0,0.0
0,0,29.0,0.0,0.0
0,0,1046.0,50000.0,0.0
0,0,138.0,140000.0,0.0
30.45,-9.62,12000.0,120000.0,6.0
-15.75,-72.75,63.0,0.0,8.0
0,0,61.0,575000.0,10.0
0,0,5.0,0.0,0.0
0,0,30.0,0.0,0.0
0,0,47.0,0.0,0.0
0,0,155.0,0.0,0.0
28,54.5,480.0,20000.0,6.0
0,0,12.0,0.0,0.0
0,0,41.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,42.0,0.0,0.0
0,0,325.0,0.0,0.0
0,0,0.0,41.0,0.0
0,0,32.0,0.0,0.0
0,0,40.0,0.0,0.0
0,0,56.0,2000.0,0.0
0,0,234.0,0.0,0.0
0,0,100.0,0.0,0.0
0,0,150.0,0.0,0.0
0,0,58.0,30000.0,0.0
0,0,33.0,0.0,0.0
-4.08,145.037,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,199.0,0.0,0.0
0,0,50.0,387000.0,0.0
0,0,2000.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,57.0,0.0,0.0
0,0,1000.0,0.0,0.0
0,0,202.0,0.0,0.0
0,0,357.0,0.0,0.0
0,0,94.0,0.0,0.0
0,0,249.0,0.0,0.0
0,0,436.0,0.0,0.0
0,0,200.0,0.0,0.0
0,0,145.0,0.0,0.0
0,0,2.0,500.0,0.0
0,0,106.0,0.0,0.0
0,0,46.0,408000.0,249.0
0,0,0.0,0.0,0.0
0,0,100.0,0.0,0.0
0,0,73.0,0.0,0.0
35.656,49.843,12000.0,30000.0,7.0
41.4,15.5,16.0,0.0,6.0
0,0,71.0,0.0,0.0
0,0,290.0,0.0,0.0
0,0,50.0,0.0,0.0
0,0,2000.0,200000.0,0.0
0,0,41.0,0.0,0.0
0,0,60.0,0.0,0.0
0,0,41.0,0.0,0.0
0,0,156.0,0.0,0.0
0,0,769.0,19000.0,0.0
0,0,40.0,0.0,0.0
0,0,107.0,0.0,0.0
0,0,200.0,0.0,0.0
0,0,200.0,0.0,0.0
0,0,1917.0,0.0,0.0
0,0,11.0,11525.0,0.0
0,0,25.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,86.0,0.0,0.0
0,0,47.0,0.0,0.0
0,0,116.0,0.0,0.0
32.6,21,300.0,5000.0,5.0
0,0,10.0,3465.0,0.0
0,0,69.0,0.0,0.0
0,0,100.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,10.0,40000.0,0.0
0,0,150.0,0.0,0.0
0,0,1000.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,24.0,30000.0,0.0
0,0,203.0,0.0,0.0
0,0,150.0,0.0,0.0
0,0,0.0,0.0,0.0
38.67,139.195,25.0,800000.0,7.0
60.908,-147.339,131.0,311000.0,9.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,145.0,0.0,0.0
0,0,0.0,500.0,0.0
0,0,51.0,0.0,0.0
0,0,36.0,0.0,0.0
0,0,108.0,0.0,0.0
0,0,42.0,0.0,0.0
0,0,136.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,210.0,1000.0,0.0
0,0,206.0,37300.0,0.0
0,0,76.0,0.0,0.0
18.136,-100.605,45.0,3000.0,7.0
0,0,0.0,0.0,0.0
0,0,450.0,4100.0,0.0
0,0,0.0,500.0,0.0
0,0,1.0,300.0,0.0
0,0,0.0,0.0,0.0
0,0,56.0,8000.0,0.0
0,0,580.0,35000.0,0.0
0,0,20.0,0.0,0.0
0,0,50.0,0.0,0.0
0,0,44.0,3000.0,0.0
0,0,5.0,0.0,0.0
0,0,0.0,2200.0,0.0
40.203,28.206,23.0,5000.0,7.0
0,0,19.0,0.0,0.0
0,0,0.0,0.0,0.0
23.2,120.6,107.0,0.0,7.0
2.31 S,32.56 E,4.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,38.0,0.0,209.0
0,0,5.0,250000.0,0.0
0,0,1500000.0,100000.0,0.0
0,0,288.0,0.0,0.0
0,0,37.0,0.0,0.0
0,0,55.0,0.0,0.0
0,0,8.0,1000.0,0.0
0,0,61.0,0.0,0.0
0,0,26.0,0.0,0.0
0,0,60.0,0.0,0.0
0,0,28.0,0.0,0.0
0,0,114.0,90000.0,0.0
0,0,0.0,0.0,0.0
0,0,323.0,36500.0,0.0
0,0,0.0,5000.0,0.0
0,0,75.0,0.0,0.0
0,0,27.0,8000.0,0.0
0,0,100.0,1000.0,0.0
0,0,34.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,6.0,1000.0,0.0
0,0,10000.0,0.0,0.0
0,0,60.0,0.0,0.0
0,0,355.0,10000.0,0.0
0,0,37.0,0.0,0.0
0,0,6.0,2000.0,0.0
0,0,0.0,0.0,0.0
0,0,60.0,0.0,0.0
13.5,-89.3,125.0,35000.0,6.0
0,0,0.0,0.0,0.0
0,0,461.0,0.0,0.0
0,0,31.0,0.0,0.0
0,0,24.0,0.0,0.0
0,0,271.0,190000.0,0.0
47.4,-122.3,7.0,28000.0,7.0
0,0,299.0,1420000.0,0.0
-10.665,-78.228,120.0,15000.0,8.0
0,0,47.0,1400.0,0.0
0,0,42.0,0.0,0.0
0,0,70.0,2000000.0,0.0
0,0,259.0,1400.0,0.0
0,0,44.0,0.0,0.0
0,0,314.0,7900.0,0.0
0,0,95.0,1900.0,0.0
0,0,300.0,15300.0,0.0
0,0,23.0,5000.0,0.0
0,0,200.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,14.0,24000.0,0.0
0,0,0.0,0.0,0.0
0,0,57.0,25000.0,0.0
0,0,0.0,0.0,0.0
29.706,80.935,80.0,1000.0,6.0
0,0,20.0,1000.0,0.0
0,0,0.0,0.0,0.0
0,0,18.0,1000.0,0.0
0,0,0.0,1000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,50.0,0.0
0,0,0.0,0.0,0.0
0,0,3.0,0.0,0.0
41.2,69.1,10.0,300000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,200.0,0.0
0,0,6.0,1000.0,0.0
0,0,0.0,0.0,0.0
38.5,41.3,14.0,0.0,0.0
39.235,41.572,2394.0,20000.0,7.0
0,0,36.0,17322.0,0.0
0.622,29.863,104.0,1500.0,1.0
0,0,26.0,100000.0,0.0
0,0,80.0,0.0,0.0
0,0,182.0,0.0,0.0
0,0,300.0,0.0,0.0
0,0,0.0,5000.0,0.0
0,0,263.0,0.0,0.0
0,0,27.0,0.0,0.0
0,0,347.0,20000.0,0.0
0,0,142.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,3000.0,0.0
0,0,2.0,0.0,0.0
0,0,24.0,3000.0,0.0
0,0,77.0,184000.0,0.0
0,0,34.0,0.0,0.0
0,0,0.0,500.0,0.0
0,0,100.0,5000.0,0.0
0,0,178.0,3200.0,0.0
0,0,0.0,180000.0,0.0
0,0,15.0,0.0,0.0
0,0,0.0,5000.0,0.0
0,0,0.0,500.0,0.0
0,0,50.0,25600.0,0.0
0,0,53.0,0.0,0.0
0,0,17.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,32.0,2800.0,0.0
0,0,25.0,15000.0,0.0
0,0,107.0,26500.0,0.0
0,0,462.0,3000.0,0.0
0,0,12.0,0.0,0.0
0,0,0.0,5000.0,0.0
40.751,30.8,183.0,3000.0,7.0
0,0,69.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,200.0,0.0
0,0,8.0,39000.0,0.0
0,0,15.0,200000.0,0.0
40.5,140.43,47.0,131000.0,7.0
15.5,-92.7,15.0,0.0,6.0
16.316,122.067,271.0,5000.0,0.0
41.86,32.463,24.0,0.0,7.0
0,0,0.0,0.0,0.0
0,0,1000.0,0.0,0.0
0,0,560.0,0.0,0.0
39.2,44.3,38.0,1000.0,5.0
34.158,59.083,10000.0,35000.0,7.0
0,0,30.0,0.0,0.0
0,0,0.0,3000.0,0.0
37.702,13.033,224.0,250000.0,6.0
0,0,72.0,0.0,0.0
0,0,0.0,500.0,0.0
0,0,22.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,102.0,0.0,0.0
0,0,0.0,50.0,0.0
0,0,18.0,3000.0,0.0
0,0,2.0,1280.0,0.0
0,0,0.0,1000.0,0.0
0,0,29.0,3100.0,0.0
0,0,40.0,0.0,0.0
0,0,1070.0,2500.0,0.0
0,0,2.0,0.0,0.0
0,0,21.0,0.0,0.0
0,0,0.0,0.0,0.0
12.1,-86.2,0.0,2000.0,5.0
0,0,0.0,1500.0,0.0
0,0,0.0,0.0,0.0
0,0,276.0,300.0,0.0
-41.659,172.02,3.0,2669.0,7.0
0,0,50.0,0.0,0.0
0,0,37.0,0.0,0.0
-5.61,-77.086,11.0,100.0,7.0
0,0,3.0,5000.0,0.0
0,0,0.0,0.0,0.0
0,0,50.0,9600.0,0.0
0,0,29.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,98.0,0.0,0.0
0,0,147.0,0.0,0.0
0,0,40.0,1000.0,0.0
0,0,0.0,34000.0,0.0
0,0,0.0,74800.0,0.0
0,0,0.0,83000.0,0.0
0,0,15.0,0.0,0.0
0,0,0.0,0.0,0.0
37.1,57.9,50.0,0.0,6.0
0,0,20.0,0.0,0.0
0,0,0.0,2000.0,0.0
0,0,72.0,0.0,0.0
0,0,137.0,0.0,0.0
0,0,85.0,0.0,0.0
0,0,408.0,22400.0,0.0
0,0,0.0,0.0,0.0
0,0,62.0,8500.0,0.0
0,0,81.0,5000.0,0.0
0,0,18.0,0.0,0.0
0,0,58.0,0.0,0.0
0,0,500.0,0.0,0.0
0,0,13.0,0.0,0.0
0,0,0.0,200.0,0.0
0,0,0.0,3000.0,0.0
0,0,2.0,0.0,0.0
0,0,2000.0,0.0,0.0
0,0,0.0,7.0,0.0
-11.841,-75.051,150.0,5000.0,7.0
0,0,0.0,10000.0,0.0
0,0,0.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,2.0,1600.0,0.0
0,0,12.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,50.0,0.0
0,0,540.0,100000.0,0.0
38.515,28.546,53.0,0.0,7.0
0,0,194.0,88000.0,0.0
0,0,75.0,0.0,0.0
0,0,323.0,1420000.0,249.0
-9.183,-78.737,66794.0,530000.0,8.0
-4.999,145.396,15.0,1750.0,7.0
0,0,627.0,101200.0,0.0
0,0,0.0,0.0,0.0
0,0,400.0,0.0,0.0
37.733,55.885,176.0,8000.0,7.0
0,0,43.0,0.0,0.0
0,0,20.0,0.0,0.0
0,0,37.0,268300.0,0.0
0,0,35.0,3200.0,0.0
0,0,39.0,5100.0,0.0
0,0,28.0,0.0,0.0
0,0,11.0,30000.0,0.0
0,0,70.0,11400.0,0.0
0,0,35.0,0.0,0.0
0,0,90.0,0.0,0.0
0,0,45.0,31000.0,0.0
0,0,61.0,37000.0,0.0
0,0,319.0,0.0,0.0
0,0,21.0,0.0,0.0
0,0,350.0,0.0,0.0
0,0,48.0,15000.0,0.0
0,0,0.0,0.0,0.0
-4.026,-80.542,29.0,2000.0,7.0
0,0,3.0,5200.0,0.0
15.791,121.630,14.0,0.0,0.0
0,0,137.0,2353.0,0.0
0,0,1551.0,85500.0,0.0
0,0,786.0,97656.0,0.0
0,0,42.0,0.0,0.0
0,0,0.0,598.0,0.0
0,0,575.0,12110.0,0.0
0,0,631.0,47397.0,0.0
0,0,80.0,12785.0,0.0
0,0,60.0,0.0,0.0
0,0,215.0,500000.0,0.0
39.098,29.570,1086.0,55600.0,7.0
0,0,26.0,147000.0,0.0
0,0,11.0,450000.0,0.0
0,0,0.0,100000.0,0.0
0,0,1023.0,530000.0,0.0
0,0,300.0,0.0,0.0
0,0,0.0,0.0,2600.0
42.5,11.8,22.0,41600.0,5.0
0,0,135.0,0.0,0.0
0,0,0.0,1500.0,0.0
0,0,64.0,0.0,0.0
0,0,45.0,0.0,0.0
0,0,14.0,200.0,0.0
0,0,0.0,100.0,0.0
0,0,17.0,0.0,0.0
0,0,500.0,0.0,0.0
0,0,0.0,2000.0,0.0
0,0,35.0,380.0,0.0
0,0,600.0,0.0,0.0
0,0,250.0,600.0,0.0
0,0,95.0,700.0,0.0
0,0,57.0,590.0,0.0
0,0,37.0,0.0,0.0
0,0,57.0,0.0,0.0
0,0,100.0,0.0,0.0
0,0,0.0,50.0,0.0
0,0,0.0,0.0,0.0
0,0,2312.0,0.0,0.0
0,0,0.0,500.0,0.0
37.6,29.8,57.0,0.0,6.0
38.934,40.653,878.0,5000.0,7.0
34.416,-118.37,65.0,553000.0,7.0
0,0,0.0,100000.0,0.0
0,0,50.0,0.0,0.0
0,0,60.0,0.0,0.0
28.415,52.765,5057.0,1000.0,7.0
43.8,13.3,1.0,0.0,5.0
0,0,80.0,0.0,0.0
0,0,50.0,0.0,0.0
0,0,458.0,0.0,0.0
0,0,3.0,0.0,0.0
